timestamp (UTC),ADCS.Attitude_Mode,ADCS.MTQ_Current_X,ADCS.MTQ_Current_Y,ADCS.MTQ_Current_Z,ADCS.Pointing_Error,ADCS.RW_Speed_X,ADCS.RW_Speed_Y,ADCS.RW_Speed_Z,Comms.Data_Backlog,Comms.Downlink_Data_Rate,Comms.Downlink_SNR,Comms.Tx_Power,EPS.Battery_Current,EPS.Battery_SoC,EPS.Battery_Voltage,EPS.Solar_Array_Current,Payload.Image_Store_Utilization,Payload.Imaging_Activity,Payload.Payload_Mode,Payload.Payload_Power_Draw,Platform.Event_Log,Platform.GNSS_Sats_Tracked,Platform.Latitude,Platform.Longitude,Platform.Memory_Usage,Platform.OBC_CPU_Load,Platform.Reset_Count,Platform.Satellite_Mode,Thermal.Battery_Temp,Thermal.Heater_Status_Batt,Thermal.OBC_Temp,Thermal.Payload_Temp
2025-12-23T18:36:07.695092916Z,,,,,0.021,663,-112,300,,3,-3.7,-1,-1.76,,28.28,1.93,,FALSE,,2.6,,10,81.0505,-169.6359,48,27,,,,,29.8,30.3
2025-12-23T18:36:08.714226007Z,,-0.1,0.1,0,,659,-125,306,,5,-4.7,-1,-1.72,,28.29,1.88,,FALSE,,2.7,"System nominal, all subsystems operating normally",9,81.0804,-170.0179,,37,,,,,,
2025-12-23T18:36:09.717219114Z,,,,,0.06,661,-123,314,,-4,-5.2,-2,-1.72,,28.26,1.97,,FALSE,,3.2,,10,81.11,-170.4024,47,35,,,,,29.7,29.7
2025-12-23T18:36:10.720628023Z,,,,,,671,-123,314,,4,-3.9,0,-1.66,,28.27,2.04,,FALSE,,3.4,,13,81.1392,-170.7894,,29,,,,,,
2025-12-23T18:36:11.723524093Z,,,,,0.032,679,-107,321,,1,-7.3,1,-1.73,,28.28,2.04,,FALSE,,3.7,,10,81.1679,-171.1789,49,26,,,,,29.3,31
2025-12-23T18:36:12.726505041Z,,,,,,681,-115,296,,-1,-4.6,1,-1.71,,28.28,1.97,,FALSE,,3.3,,14,81.1963,-171.5708,,39,,,,,,
2025-12-23T18:36:13.72993803Z,,0,0.1,0,0.039,688,-108,294,365.5,-2,-5.2,-1,-1.67,87.6,28.27,1.98,,FALSE,,2.9,"System nominal, all subsystems operating normally",7,81.2243,-171.9653,47,34,,,21.2,FALSE,29.6,29.6
2025-12-23T18:36:14.732593059Z,,,,,,688,-123,290,,-10,-5.3,0,-1.6,,28.32,2,,FALSE,,3.3,,9,81.2519,-172.3622,,26,,,,,,
2025-12-23T18:36:15.734669923Z,,,,,0.082,687,-116,292,,3,-4.9,-1,-1.67,,28.28,1.92,,FALSE,,3.3,,9,81.2791,-172.7615,48,27,,,,,29.4,30.7
2025-12-23T18:36:16.737757921Z,,,,,,692,-115,269,,6,-5.8,1,-1.79,,28.22,1.9,,FALSE,,1.7,,8,81.3058,-173.1633,,27,,,,,,
2025-12-23T18:36:17.740909099Z,,,,,0.028,695,-117,272,,-2,-5.4,0,-1.73,,28.29,2.14,,FALSE,,2.7,,13,81.3322,-173.5675,47,23,,,,,29.7,29.3
2025-12-23T18:36:18.743613958Z,,0,0,0,,699,-130,286,,-1,-4.9,2,-1.63,,28.28,2.01,,FALSE,,3.6,"System nominal, all subsystems operating normally",11,81.3581,-173.9741,,29,,,,,,
2025-12-23T18:36:19.746562957Z,,,,,0.02,688,-109,277,,0,-5.1,1,-1.7,,28.28,1.94,,FALSE,,2.2,,10,81.3836,-174.3831,48,27,,,,,29.9,30.6
2025-12-23T18:36:20.750966072Z,,,,,,684,-112,271,,5,-3.2,-1,-1.69,,28.25,2.04,,FALSE,,2.3,,11,81.4087,-174.7944,,34,,,,,,
2025-12-23T18:36:21.752675056Z,,,,,0.091,675,-103,289,,-1,-6,-2,-1.66,,28.26,1.96,,FALSE,,3.3,,9,81.4334,-175.2081,49,25,,,,,29.1,30.3
2025-12-23T18:36:22.754229068Z,,,,,,672,-103,291,,-2,-4.1,-2,-1.63,,28.27,1.98,,FALSE,,3.7,,10,81.4576,-175.6241,,18,,,,,,
2025-12-23T18:36:23.756977081Z,,0,0,0.1,-0.01,667,-117,295,365.5,6,-4.5,-1,-1.63,88.2,28.24,1.97,,FALSE,,2.2,"System nominal, all subsystems operating normally",9,81.4813,-176.0425,49,24,,,20.2,FALSE,29.1,30.8
2025-12-23T18:36:24.760761976Z,,,,,,659,-129,288,,1,-5.9,0,-1.69,,28.28,2.04,,FALSE,,3,,10,81.5047,-176.4631,,30,,,,,,
2025-12-23T18:36:25.763921976Z,,,,,0.073,675,-106,292,,-4,-5.9,1,-1.63,,28.3,2.05,,FALSE,,3.5,,12,81.5276,-176.8859,47,27,,,,,29.6,29.9
2025-12-23T18:36:26.766577959Z,,,,,,662,-104,293,,18,-4.9,-1,-1.6,,28.3,1.96,,FALSE,,3.3,,8,81.55,-177.311,,30,,,,,,
2025-12-23T18:36:27.769792079Z,,,,,0.028,664,-109,289,,-8,-4.2,0,-1.71,,28.29,1.99,,FALSE,,3.3,,10,81.572,-177.7383,48,38,,,,,29.4,29
2025-12-23T18:36:28.773060083Z,,0,0,0,,654,-103,307,,-6,-4.9,1,-1.67,,28.25,1.97,,FALSE,,2.2,"System nominal, all subsystems operating normally",9,81.5936,-178.1677,,34,,,,,,
2025-12-23T18:36:29.775089025Z,,,,,0.016,669,-115,298,,-3,-5.1,0,-1.63,,28.23,2.04,,FALSE,,3.9,,10,81.6146,-178.5993,47,25,,,,,29.7,30.5
2025-12-23T18:36:30.777352094Z,,,,,,668,-120,305,,-4,-4.4,1,-1.69,,28.24,2.11,,FALSE,,3.5,,9,81.6353,-179.0331,,34,,,,,,
2025-12-23T18:36:31.779808044Z,,,,,0.042,661,-121,302,,0,-4.3,0,-1.76,,28.25,1.99,,FALSE,,4,,7,81.6554,-179.4689,48,24,,,,,29.1,30.4
2025-12-23T18:36:32.782666921Z,,,,,,656,-118,300,,3,-6.9,0,-1.66,,28.23,2.01,,FALSE,,3.2,,8,81.6751,-179.9067,,31,,,,,,
2025-12-23T18:36:33.784420967Z,,0,0.1,0,0.047,641,-112,300,365.5,-10,-6.4,1,-1.73,88.8,28.26,2.02,,FALSE,,2.8,"System nominal, all subsystems operating normally",9,81.6943,179.6534,49,34,,,22,FALSE,29.5,30.5
2025-12-23T18:36:34.787698984Z,,,,,,660,-106,305,,-3,-6.1,-1,-1.74,,28.31,1.96,,FALSE,,3.3,,9,81.713,179.2116,,31,,,,,,
2025-12-23T18:36:35.790719985Z,,,,,-0.005,643,-116,311,,-4,-5.2,-1,-1.74,,28.27,1.93,,FALSE,,2.9,,9,81.7313,178.7678,49,33,,,,,29.3,29.7
2025-12-23T18:36:36.793481111Z,,,,,,635,-108,313,,-3,-7.3,0,-1.7,,28.29,1.99,,FALSE,,3,,9,81.7491,178.3221,,26,,,,,,
2025-12-23T18:36:37.797348976Z,,,,,0.02,636,-111,322,,-3,-5.7,0,-1.7,,28.29,2,,FALSE,,3.6,,11,81.7664,177.8745,49,33,,,,,29.2,30.7
2025-12-23T18:36:38.800875902Z,,0,0.1,-0.1,,640,-101,310,,3,-3.3,0,-1.72,,28.25,1.99,,FALSE,,3.6,"System nominal, all subsystems operating normally",10,81.7832,177.4251,,25,,,,,,
2025-12-23T18:36:39.804974079Z,,,,,0.025,637,-99,314,,3,-5.1,-1,-1.69,,28.27,1.99,,FALSE,,3,,9,81.7995,176.9739,49,40,,,,,29.3,29
2025-12-23T18:36:40.808883905Z,,,,,,638,-108,319,,-5,-4.2,-1,-1.56,,28.27,1.99,,FALSE,,3.3,,11,81.8153,176.521,,34,,,,,,
2025-12-23T18:36:41.811789989Z,,,,,0.01,649,-102,318,,3,-4.9,-1,-1.64,,28.28,1.95,,FALSE,,1.9,,11,81.8306,176.0664,48,20,,,,,29.5,29.6
2025-12-23T18:36:42.815429925Z,,,,,,641,-117,324,,4,-4.9,-1,-1.64,,28.21,1.88,,FALSE,,3.5,,11,81.8454,175.6101,,30,,,,,,
2025-12-23T18:36:43.819094896Z,,0,0,0,0.113,648,-129,328,365.5,-4,-4.4,-1,-1.69,88.1,28.27,1.99,,FALSE,,2.9,"System nominal, all subsystems operating normally",8,81.8597,175.1522,48,33,,,21.7,FALSE,29.4,29.9
2025-12-23T18:36:44.829149961Z,,,,,,646,-132,321,,14,-4.4,-1,-1.71,,28.29,2.03,,FALSE,,2.8,,9,81.8735,174.6928,,36,,,,,,
2025-12-23T18:36:45.830892086Z,,,,,0.043,625,-133,326,,11,-6.4,-1,-1.67,,28.28,1.93,,FALSE,,3.9,,8,81.8868,174.2319,48,32,,,,,29.2,30
2025-12-23T18:36:46.835285902Z,,,,,,625,-124,321,,-2,-5.9,-1,-1.73,,28.3,2.03,,FALSE,,2.9,,10,81.8996,173.7695,,35,,,,,,
2025-12-23T18:36:47.837579965Z,,,,,0.091,632,-133,318,,2,-6.5,2,-1.68,,28.29,2.01,,FALSE,,2.4,,11,81.9119,173.3056,50,34,,,,,29.4,29.5
2025-12-23T18:36:48.840833902Z,,0,0,0,,642,-139,332,,-5,-5.7,0,-1.68,,28.29,2.1,,FALSE,,2.7,"System nominal, all subsystems operating normally",12,81.9237,172.8405,,25,,,,,,
2025-12-23T18:36:49.843029022Z,,,,,0.012,644,-118,326,,1,-4.3,0,-1.65,,28.3,2.06,,FALSE,,3.4,,9,81.9349,172.374,48,21,,,,,29.2,30.1
2025-12-23T18:36:50.844544887Z,,,,,,643,-117,342,,-5,-5.1,0,-1.61,,28.27,2.01,,FALSE,,3.1,,7,81.9456,171.9062,,37,,,,,,
2025-12-23T18:36:51.84675908Z,,,,,0.081,641,-128,352,,4,-3.7,0,-1.75,,28.29,2.03,,FALSE,,2.8,,6,81.9558,171.4373,52,37,,,,,29.1,30.4
2025-12-23T18:36:52.848586082Z,,,,,,642,-121,347,,-8,-5.6,-2,-1.72,,28.25,2.01,,FALSE,,2.3,,9,81.9655,170.9672,,30,,,,,,
2025-12-23T18:36:53.851488113Z,,0,-0.1,0,0.032,652,-124,354,365.5,3,-2.9,0,-1.76,87.2,28.26,1.9,,FALSE,,4,"System nominal, all subsystems operating normally",12,81.9747,170.4961,50,39,,,21.3,FALSE,29.7,30.4
2025-12-23T18:36:54.85276699Z,,,,,,641,-114,337,,2,-6.3,0,-1.6,,28.29,1.94,,FALSE,,2.9,,9,81.9833,170.0239,,19,,,,,,
2025-12-23T18:36:55.854620933Z,,,,,0.098,652,-119,338,,-3,-5.7,0,-1.7,,28.27,1.97,,FALSE,,3.3,,9,81.9914,169.5507,48,16,,,,,29.4,30.6
2025-12-23T18:36:56.85701704Z,,,,,,650,-109,338,,-2,-4,-1,-1.7,,28.26,1.97,,FALSE,,2.9,,8,81.999,169.0767,,41,,,,,,
2025-12-23T18:36:57.859149932Z,,,,,0.034,644,-113,334,,4,-3.6,-1,-1.71,,28.27,2.03,,FALSE,,2.6,,9,82.006,168.6017,48,27,,,,,29.1,29.9
2025-12-23T18:36:58.862309932Z,,0,0.1,0.1,,636,-118,342,,3,-3.5,1,-1.68,,28.3,2.02,,FALSE,,3.1,"System nominal, all subsystems operating normally",9,82.0125,168.126,,19,,,,,,
2025-12-23T18:36:59.866410017Z,,,,,0.066,642,-115,344,,9,-5.9,1,-1.7,,28.27,1.93,,FALSE,,2.6,,10,82.0185,167.6496,51,22,,,,,29.3,31
2025-12-23T18:37:00.868381977Z,,,,,,629,-115,340,,0,-5.3,1,-1.63,,28.26,2.01,,FALSE,,2.9,,9,82.0239,167.1724,,29,,,,,,
2025-12-23T18:37:01.870147943Z,,,,,0.081,636,-133,335,,1,-3.6,0,-1.66,,28.26,1.99,,FALSE,,3,,10,82.0288,166.6947,48,30,,,,,29.4,30
2025-12-23T18:37:02.871938943Z,,,,,,649,-139,349,,-3,-5.5,-1,-1.73,,28.32,1.93,,FALSE,,2.8,,7,82.0332,166.2164,,27,,,,,,
2025-12-23T18:37:03.87365508Z,,0,-0.1,0.1,0.108,648,-147,351,365.5,-4,-5.1,1,-1.64,88.8,28.25,2,,FALSE,,3.8,"System nominal, all subsystems operating normally",6,82.037,165.7377,47,24,,,21.5,FALSE,29,30.3
2025-12-23T18:37:04.875796079Z,,,,,,658,-147,348,,0,-5.4,0,-1.69,,28.25,2.08,,FALSE,,3.7,,10,82.0403,165.2585,,27,,,,,,
2025-12-23T18:37:05.878501892Z,,,,,0.081,658,-146,350,,-3,-3.9,0,-1.65,,28.27,1.92,,FALSE,,3.1,,7,82.043,164.779,49,33,,,,,29.3,31
2025-12-23T18:37:06.882361888Z,,,,,,665,-146,372,,-4,-5.5,-1,-1.62,,28.27,1.96,,FALSE,,4.1,,6,82.0452,164.2991,,38,,,,,,
2025-12-23T18:37:07.885217905Z,,,,,0.063,677,-148,362,,0,-3.5,0,-1.66,,28.28,2.03,,FALSE,,1.7,,9,82.0468,163.8191,50,24,,,,,28.9,29
2025-12-23T18:37:08.887872934Z,,-0.1,-0.1,0,,668,-140,357,,-9,-6.5,0,-1.73,,28.3,2.06,,FALSE,,3.1,"System nominal, all subsystems operating normally",9,82.048,163.3389,,33,,,,,,
2025-12-23T18:37:09.889949083Z,,,,,0.025,660,-131,362,,-6,-3.2,0,-1.68,,28.29,2.01,,FALSE,,2.6,,7,82.0485,162.8585,49,38,,,,,29.4,30.8
2025-12-23T18:37:10.892354965Z,,,,,,664,-134,368,,-4,-4.4,0,-1.73,,28.28,2.06,,FALSE,,2.3,,9,82.0486,162.3782,,19,,,,,,
2025-12-23T18:37:11.895586013Z,,,,,0.059,644,-139,358,,1,-4.8,1,-1.71,,28.27,1.95,,FALSE,,3,,9,82.048,161.8978,52,48,,,,,29,29.8
2025-12-23T18:37:12.898825883Z,,,,,,653,-161,351,,1,-4.7,-1,-1.62,,28.26,2.09,,FALSE,,2.8,,11,82.047,161.4176,,23,,,,,,
2025-12-23T18:37:13.90263009Z,,0,0,-0.1,0.096,668,-140,362,365.5,-10,-3.2,0,-1.7,87.2,28.29,2,,FALSE,,2.8,"System nominal, all subsystems operating normally",8,82.0454,160.9375,49,33,,,22.4,FALSE,29.4,30.3
2025-12-23T18:37:14.904652118Z,,,,,,668,-144,372,,1,-5.9,0,-1.66,,28.26,2.06,,FALSE,,2.9,,7,82.0432,160.4577,,36,,,,,,
2025-12-23T18:37:15.907417058Z,,,,,0.031,661,-142,357,,2,-6.6,0,-1.72,,28.25,1.9,,FALSE,,3,,10,82.0406,159.9781,52,35,,,,,29.5,29.8
2025-12-23T18:37:16.91062808Z,,,,,,662,-140,364,,-8,-4.5,-1,-1.63,,28.27,1.98,,FALSE,,3.2,,7,82.0373,159.4989,,35,,,,,,
2025-12-23T18:37:17.914670944Z,,,,,0.011,665,-150,372,,-1,-5.3,-1,-1.7,,28.28,2.06,,FALSE,,3.1,,7,82.0336,159.0201,51,36,,,,,29,31.3
2025-12-23T18:37:18.918471097Z,,0,0,0,,656,-144,365,,11,-4.1,1,-1.66,,28.32,1.95,,FALSE,,2.8,"System nominal, all subsystems operating normally",8,82.0293,158.5418,,33,,,,,,
2025-12-23T18:37:19.921128988Z,,,,,0.075,658,-149,372,,4,-4.1,1,-1.75,,28.29,1.95,,FALSE,,3,,8,82.0244,158.064,50,22,,,,,29.2,29.7
2025-12-23T18:37:20.92377305Z,,,,,,663,-144,392,,9,-2.4,1,-1.72,,28.28,2.02,,FALSE,,2.3,,8,82.0191,157.5868,,17,,,,,,
2025-12-23T18:37:21.924876928Z,,,,,0.056,659,-140,391,,-1,-5.9,0,-1.72,,28.27,1.93,,FALSE,,3,,10,82.0132,157.1103,52,22,,,,,29.2,30
2025-12-23T18:37:22.927129983Z,,,,,,674,-152,385,,3,-5,3,-1.65,,28.23,2.05,,FALSE,,2.7,,7,82.0067,156.6345,,31,,,,,,
2025-12-23T18:37:23.930851936Z,1,0.1,0.1,0.2,0.1,685,-151,382,365.5,-1,-4.7,1,-1.65,89.4,28.26,2.03,9.1,FALSE,1,2.7,"System nominal, all subsystems operating normally",8,81.9997,156.1595,50,36,,0,21.3,FALSE,29.2,30.4
2025-12-23T18:37:24.932960987Z,,,,,,672,-155,380,,-1,-3.8,0,-1.67,,28.3,2,,FALSE,,3,,9,81.9922,155.6853,,19,,,,,,
2025-12-23T18:37:25.937565088Z,,,,,0.05,672,-164,381,,1,-5.6,-2,-1.72,,28.26,2.01,,FALSE,,3.1,,8,81.9842,155.212,48,27,,,,,29.1,29.9
2025-12-23T18:37:26.939990997Z,,,,,,685,-149,377,,3,-3.7,0,-1.68,,28.27,1.98,,FALSE,,2.6,,8,81.9756,154.7397,,39,,,,,,
2025-12-23T18:37:27.943346977Z,,,,,0.004,674,-143,370,,4,-4.2,0,-1.7,,28.29,2.02,,FALSE,,3,,7,81.9665,154.2685,51,30,,,,,29,30.8
2025-12-23T18:37:28.94632411Z,,0,-0.1,0,,676,-146,362,,0,-3.7,0,-1.66,,28.26,1.93,,FALSE,,3.7,"System nominal, all subsystems operating normally",9,81.9569,153.7983,,42,,,,,,
2025-12-23T18:37:29.949642896Z,,,,,0.037,691,-142,369,,4,-5.3,1,-1.67,,28.26,2.04,,FALSE,,3.2,,8,81.9467,153.3292,52,33,,,,,29.5,30.5
2025-12-23T18:37:30.953568935Z,,,,,,681,-134,381,,-12,-6.1,-1,-1.67,,28.32,2.04,,FALSE,,3.2,,7,81.9361,152.8614,,31,,,,,,
2025-12-23T18:37:31.956273078Z,,,,,0.013,688,-125,375,,5,-3.7,0,-1.68,,28.22,1.93,,FALSE,,3.2,,6,81.9249,152.3948,52,29,,,,,29.1,30.6
2025-12-23T18:37:32.959820032Z,,,,,,681,-129,370,,7,-4.1,-1,-1.75,,28.3,1.99,,FALSE,,2,,6,81.9132,151.9294,,23,,,,,,
2025-12-23T18:37:33.962898969Z,,0,0,0.1,-0.005,679,-145,374,365.5,-6,-4.6,0,-1.67,88.4,28.31,2,,FALSE,,3.3,"System nominal, all subsystems operating normally",7,81.9009,151.4655,51,23,,,22.5,FALSE,29.4,30.1
2025-12-23T18:37:34.967416048Z,,,,,,691,-125,367,,4,-5.6,0,-1.63,,28.27,1.94,,FALSE,,2.5,,6,81.8882,151.0029,,30,,,,,,
2025-12-23T18:37:35.971277952Z,,,,,0.037,699,-141,378,,1,-5,-1,-1.68,,28.3,1.95,,FALSE,,3.1,,8,81.8749,150.5418,52,23,,,,,29.4,30.3
2025-12-23T18:37:36.974344015Z,,,,,,685,-130,371,,-5,-4.5,2,-1.61,,28.33,1.96,,FALSE,,3.2,,9,81.8612,150.0822,,31,,,,,,
2025-12-23T18:37:37.977269887Z,,,,,0.058,685,-126,367,,1,-4.1,1,-1.69,,28.29,2.04,,FALSE,,2.8,,5,81.8469,149.6242,53,35,,,,,29.6,29.3
2025-12-23T18:37:38.980549097Z,,0,0,0,,683,-128,372,,-4,-4.6,2,-1.79,,28.26,1.92,,FALSE,,3,"System nominal, all subsystems operating normally",8,81.8322,149.1677,,34,,,,,,
2025-12-23T18:37:39.984034061Z,,,,,0.04,679,-128,383,,-1,-5.4,1,-1.55,,28.28,1.99,,FALSE,,3.3,,8,81.8169,148.713,52,36,,,,,28.9,30.5
2025-12-23T18:37:40.987415075Z,,,,,,680,-140,388,,5,-5.1,0,-1.66,,28.29,1.94,,FALSE,,3.2,,10,81.8011,148.2599,,29,,,,,,
2025-12-23T18:37:41.989495038Z,,,,,0.088,680,-140,381,,1,-5.9,1,-1.58,,28.23,1.98,,FALSE,,3.6,,9,81.7849,147.8085,51,42,,,,,29.2,29.7
2025-12-23T18:37:42.993237018Z,,,,,,675,-129,382,,4,-6.6,0,-1.66,,28.3,1.99,,FALSE,,3.1,,7,81.7681,147.3589,,19,,,,,,
2025-12-23T18:37:43.996594905Z,,0.1,0,0,0.062,664,-143,389,365.5,-3,-4.5,0,-1.7,87.7,28.26,2.04,,FALSE,,3.1,"System nominal, all subsystems operating normally",11,81.7509,146.9112,51,37,,,22,FALSE,28.8,29.3
2025-12-23T18:37:44.999459981Z,,,,,,669,-145,403,,4,-3.6,0,-1.73,,28.27,1.93,,FALSE,,3.2,,6,81.7332,146.4653,,30,,,,,,
2025-12-23T18:37:46.003289937Z,,,,,0.021,667,-144,388,,10,-4.8,1,-1.69,,28.27,2.03,,FALSE,,2.8,,9,81.715,146.0213,51,26,,,,,29.1,29.2
2025-12-23T18:37:47.00646305Z,,,,,,665,-137,398,,-4,-3.7,0,-1.68,,28.3,1.96,,FALSE,,3,,11,81.6963,145.5792,,23,,,,,,
2025-12-23T18:37:48.010071992Z,,,,,0.034,666,-150,379,,-8,-4.8,0,-1.69,,28.26,1.94,,FALSE,,3.5,,6,81.6771,145.1391,51,32,,,,,29.1,30.5
2025-12-23T18:37:49.013824939Z,,0,0,0,,667,-144,396,,-1,-4.8,-1,-1.65,,28.27,2.01,,FALSE,,3,"System nominal, all subsystems operating normally",9,81.6575,144.7011,,34,,,,,,
2025-12-23T18:37:50.017493009Z,,,,,0.031,662,-135,381,,1,-5.3,-2,-1.69,,28.27,1.95,,FALSE,,3.1,,7,81.6374,144.2651,53,29,,,,,29,29.7
2025-12-23T18:37:51.021372079Z,,,,,,656,-151,371,,-5,-5.3,1,-1.73,,28.26,2.08,,FALSE,,3.1,,8,81.6168,143.8311,,38,,,,,,
2025-12-23T18:37:52.023323059Z,,,,,0.014,653,-147,370,,-2,-5.6,0,-1.66,,28.28,1.92,,FALSE,,3.5,,6,81.5958,143.3993,50,33,,,,,29.3,29.7
2025-12-23T18:37:53.026621103Z,,,,,,644,-143,393,,6,-4.8,0,-1.71,,28.28,1.94,,FALSE,,2.8,,6,81.5743,142.9696,,36,,,,,,
2025-12-23T18:37:54.030093908Z,,-0.1,-0.1,0,0.049,664,-140,364,365.5,10,-5.1,2,-1.76,87.9,28.3,2.01,,FALSE,,3.7,"System nominal, all subsystems operating normally",5,81.5523,142.5421,51,27,,,21.8,FALSE,29.2,30
2025-12-23T18:37:55.034337997Z,,,,,,665,-145,367,,-2,-4.6,0,-1.68,,28.28,2,,FALSE,,2.1,,7,81.5299,142.1168,,20,,,,,,
2025-12-23T18:37:56.037991046Z,,,,,0.073,672,-150,362,,3,-4.5,0,-1.74,,28.29,2.08,,FALSE,,3.5,,8,81.5071,141.6937,51,27,,,,,29.2,30.4
2025-12-23T18:37:57.041394948Z,,,,,,664,-149,379,,-2,-3.7,1,-1.78,,28.31,1.98,,FALSE,,3.2,,8,81.4838,141.2729,,37,,,,,,
2025-12-23T18:37:58.04454708Z,,,,,0.047,670,-150,372,,7,-5.3,1,-1.75,,28.29,2,,FALSE,,3.2,,9,81.4601,140.8543,51,25,,,,,29.2,29.8
2025-12-23T18:37:59.048454046Z,,0,0.1,0,,668,-142,358,,7,-3.9,-3,-1.73,,28.26,1.94,,FALSE,,3.6,"System nominal, all subsystems operating normally",10,81.4359,140.4381,,22,,,,,,
2025-12-23T18:38:00.050633907Z,,,,,0.099,673,-143,365,,-3,-6,-1,-1.73,,28.27,1.99,,FALSE,,2.9,,7,81.4113,140.0241,49,34,,,,,29.3,29.9
2025-12-23T18:38:01.086807966Z,,,,,,666,-137,355,,-1,-4.9,0,-1.82,,28.28,1.96,,FALSE,,3.1,,9,81.3862,139.6125,,24,,,,,,
2025-12-23T18:38:02.089078903Z,,,,,0.037,666,-137,372,,-2,-6.6,0,-1.74,,28.29,2,,FALSE,,3.3,,9,81.3608,139.2033,51,35,,,,,29.2,29.4
2025-12-23T18:38:03.091579914Z,,,,,,658,-142,372,,0,-5.5,2,-1.65,,28.32,1.99,,FALSE,,2.2,,7,81.3349,138.7965,,28,,,,,,
2025-12-23T18:38:04.093736886Z,,0.1,-0.1,0,0.074,665,-137,372,365.5,-14,-5.2,1,-1.69,88.8,28.28,1.85,,FALSE,,3.5,"System nominal, all subsystems operating normally",3,81.3086,138.392,51,28,,,21.6,FALSE,28.9,30
2025-12-23T18:38:05.097098112Z,,,,,,645,-143,370,,0,-4.7,1,-1.63,,28.27,1.96,,FALSE,,3.3,,7,81.2819,137.99,,23,,,,,,
2025-12-23T18:38:06.099442958Z,,,,,0.102,644,-144,373,,-3,-6.5,2,-1.67,,28.31,2.05,,FALSE,,2.7,,8,81.2547,137.5904,52,16,,,,,29.3,29.3
2025-12-23T18:38:07.102812051Z,,,,,,638,-135,379,,-8,-6.4,-2,-1.68,,28.28,1.96,,FALSE,,2.4,,5,81.2272,137.1932,,38,,,,,,
2025-12-23T18:38:08.105665922Z,,,,,0.04,653,-141,400,,-4,-6.4,1,-1.69,,28.29,1.92,,FALSE,,3,,10,81.1992,136.7985,54,40,,,,,29.1,29.4
2025-12-23T18:38:09.107367992Z,,0,0,0,,647,-136,402,,1,-3.5,-1,-1.7,,28.32,1.93,,FALSE,,3.2,"System nominal, all subsystems operating normally",8,81.1709,136.4063,,32,,,,,,
2025-12-23T18:38:10.109179973Z,,,,,0.057,642,-136,402,,8,-4.6,1,-1.72,,28.25,2.05,,FALSE,,2.8,,8,81.1422,136.0166,53,33,,,,,29.2,30.1
2025-12-23T18:38:11.112741947Z,,,,,,638,-136,395,,3,-6.8,-1,-1.78,,28.27,2.13,,FALSE,,2.6,,7,81.113,135.6293,,20,,,,,,
2025-12-23T18:38:12.115206956Z,,,,,0.046,647,-124,395,,-5,-6.6,0,-1.6,,28.32,2.07,,FALSE,,2.8,,4,81.0835,135.2445,55,30,,,,,29.2,30.7
2025-12-23T18:38:13.119153022Z,,,,,,654,-133,403,,-6,-5.3,-1,-1.65,,28.3,1.91,,FALSE,,2.3,,6,81.0536,134.8623,,17,,,,,,
2025-12-23T18:38:14.123261928Z,,0,-0.1,0,0.034,660,-126,407,365.5,-2,-4.6,0,-1.66,87.8,28.29,1.97,,FALSE,,2.5,"System nominal, all subsystems operating normally",5,81.0233,134.4825,52,35,,,22.7,FALSE,29.3,29.3
2025-12-23T18:38:15.124655961Z,,,,,,652,-122,422,,-4,-6.2,0,-1.71,,28.27,2.04,,FALSE,,2.1,,6,80.9927,134.1053,,29,,,,,,
2025-12-23T18:38:16.12778902Z,,,,,0.049,645,-129,428,,3,-5.1,0,-1.63,,28.27,1.98,,FALSE,,3.2,,6,80.9616,133.7306,54,21,,,,,28.9,30.4
2025-12-23T18:38:17.131318092Z,,,,,,647,-136,418,,-4,-6.3,2,-1.63,,28.32,2.05,,FALSE,,2.8,,7,80.9302,133.3585,,39,,,,,,
2025-12-23T18:38:18.134370088Z,,,,,0.058,666,-126,413,,4,-4.5,-1,-1.73,,28.29,1.98,,FALSE,,2.7,,8,80.8985,132.9888,54,35,,,,,29.1,30
2025-12-23T18:38:19.13774991Z,,0,0.1,0,,661,-147,407,,1,-5.2,0,-1.65,,28.31,2.05,,FALSE,,3.2,"System nominal, all subsystems operating normally",9,80.8663,132.6217,,27,,,,,,
2025-12-23T18:38:20.141266107Z,,,,,0.101,664,-140,408,,-3,-4.2,1,-1.64,,28.3,1.97,,FALSE,,4.2,,8,80.8338,132.2572,53,41,,,,,29,30.3
2025-12-23T18:38:21.144637107Z,,,,,,674,-136,395,,1,-3.4,0,-1.69,,28.29,1.93,,FALSE,,3,,11,80.801,131.8951,,25,,,,,,
2025-12-23T18:38:22.146744966Z,,,,,0.095,666,-135,388,,-7,-5.1,0,-1.69,,28.27,2,,FALSE,,2.8,,5,80.7678,131.5357,55,30,,,,,28.9,30
2025-12-23T18:38:23.150599956Z,,,,,,670,-125,398,,7,-5.7,0,-1.68,,28.29,2.01,,FALSE,,3.2,,3,80.7343,131.1787,,29,,,,,,
2025-12-23T18:38:24.153716087Z,,0,-0.1,0,0.081,679,-121,390,365.5,-2,-4.4,0,-1.78,88.8,28.3,1.94,,FALSE,,3,"System nominal, all subsystems operating normally",5,80.7004,130.8243,53,38,,,21.5,FALSE,29.1,30.7
